,OBJECTID,overlap_score,accident_count_score,hotspots_analysis_score,national_accident_count_zscore,national_mean_ohsgi_zscore,national_mean_stddist_zscore,regional_accident_count_zscore,regional_mean_ohsgi_zscore,regional_mean_stddist_zscore,state_accident_count_zscore,state_mean_ohsgi_zscore,state_mean_stddist_zscore,overall_score_national,overall_score_regional,overall_score_state,national_rank,region_rank,state_rank
181,182,0.0,0.0,8.060521455812816,-0.3116372766469465,-0.614376503996177,,-0.4699004699007052,-0.6020676001288943,,-0.7977240352174655,-0.5641502601526273,,14.131575583720227,31.311714743560135,6.045391091859612,451.0,64.0,16.0
182,183,0.0,100.0,61.9930056799497,0.8813790462223458,1.708550969409094,,0.6350006350009528,2.5226602969515164,,1.2535663410560176,1.7026184718556026,,44.151397598796436,96.60485018042817,146.49475425996226,51.0,12.0,2.0
183,184,0.0,100.0,100.0,0.8813790462223458,3.3455512403532395,,0.6350006350009528,4.72470081380365,,1.2535663410560176,3.3000428731545064,,57.47663707672957,125.00000000000001,175.0,36.0,7.0,1.0
184,185,0.0,100.0,35.808034041449766,0.8813790462223458,0.5807373542115314,,0.6350006350009528,1.0055614178596084,,1.2535663410560176,0.6020707071355389,,34.970955313155656,77.04197218920004,126.85602553108733,85.0,19.0,3.0
185,186,0.0,0.0,13.993079193631331,-0.3116372766469465,-0.35885515067839,,-0.4699004699007052,-0.2583484310403422,,-0.7977240352174655,-0.31480635222075215,,16.2115283394527,35.74394804146523,10.494809395223498,380.0,54.0,13.0
200,201,0.0,0.0,19.361254928560765,-0.3116372766469465,-0.12764230973244378,,-0.4699004699007052,0.05267170305274086,,-0.7977240352174655,-0.08918327776171389,,18.09360895401548,39.75452969829196,14.520941196420573,329.0,47.0,9.0
222,223,0.0,0.0,15.516498705253278,-0.3116372766469465,-0.293239908065766,,-0.4699004699007052,-0.17008490089886763,,-0.7977240352174655,-0.2507774137367649,,16.745638709948615,36.88209974339405,11.63737402893996,370.5,51.5,11.5
223,224,0.0,0.0,15.516498705253278,-0.3116372766469465,-0.293239908065766,,-0.4699004699007052,-0.17008490089886763,,-0.7977240352174655,-0.2507774137367649,,16.745638709948615,36.88209974339405,11.63737402893996,370.5,51.5,11.5
224,225,0.0,0.0,13.233422497206423,-0.3116372766469465,-0.3915743446088631,,-0.4699004699007052,-0.3023612464274097,,-0.7977240352174655,-0.3467345318936998,,15.945192956137806,35.17640603788599,9.925066872904818,394.0,55.0,14.0
225,226,0.0,100.0,17.28614273320856,0.8813790462223458,-0.21701952271134614,,0.6350006350009528,-0.0675556712221291,,1.2535663410560176,-0.17639972082940053,,28.477186424507696,63.20420658714919,112.96460704990642,156.0,24.0,4.0
71,72,0.0,100.0,100.0,2.074395369091638,1.0087163229114262,,1.7399017399026109,1.5812650668847923,,1.03209369308428,1.9709767376586174,,49.56583020284926,109.46562822124842,175.0,44.0,10.0,1.0
87,88,0.0,66.66666666666667,3.625796938113589,0.8813790462223458,-0.5419375995841607,,0.6350006350009528,-0.504625097923541,,0.2948839123097942,-0.6259954261235265,,25.83234191110843,57.56822861228328,69.38601437025186,204.0,33.0,3.0
106,107,0.0,0.0,13.189679573509132,-1.5046535995162387,-0.38805542311272145,,-1.5748015748023634,-0.29762770554310874,,-1.179535649239177,-0.368279811439247,,4.862725989119042,10.237444697964287,9.892259680131849,589.0,83.0,4.0
133,134,0.0,0.0,0.0,-1.5046535995162387,-0.6002764087844603,,-1.5748015748023634,-0.5831006020783898,,-1.179535649239177,-0.7236988926181963,,3.1352397409414907,6.556292782497168,0.0,604.0,84.0,5.0
134,135,0.0,100.0,17.46764173958101,2.074395369091638,-0.319223322795925,,1.7399017399026109,-0.20503696108941533,,1.03209369308428,-0.253002607477646,,38.75635502720594,86.43139550883616,113.10073130468575,70.0,15.0,2.0
164,165,100.87558633134222,0.0,6.513913686806372,-1.5046535995162387,-0.6555016936256288,-1.2028252254738128,-1.5748015748023634,-0.6573878926387113,-1.5400267929062348,-1.7089557634194348,-0.8755863313422264,-0.9999999999999998,128.50508110724257,131.42009852346465,130.97991817928255,29.0,6.0,3.0
274,275,0.0,66.66666666666667,100.0,0.8813790462223458,2.572587971035752,,0.6350006350009528,3.6849352943429206,,0.8951673046482753,2.747330338346373,,51.184689021424035,111.59230042482689,141.66666666666669,42.0,9.0,2.0
288,289,0.0,66.66666666666667,59.28536916781181,0.8813790462223458,1.1667051902594043,,0.6350006350009528,1.7937866487603855,,0.8951673046482753,1.1694943141921064,,39.7407539993836,87.20607832244659,111.13069354252553,64.0,14.0,4.0
289,290,0.0,33.333333333333336,24.226733668341588,-0.3116372766469465,-0.04387515785597555,,-0.4699004699007052,0.16535260218716927,,-0.40689422938557973,-0.18915187559540714,,18.77547650098574,41.207541569890054,51.50338358458953,311.0,45.0,10.0
308,309,99.86219828762172,100.0,32.66347514833342,2.074395369091638,0.2474468885471799,0.28102691567253574,1.7399017399026109,0.5572297209747162,0.10371237186825612,2.1972288386821304,0.1378017123782715,1.0,168.0597617625022,220.56423092094394,249.32535422077723,11.0,3.0,1.0
309,310,0.0,33.333333333333336,55.40198453022518,-0.3116372766469465,1.0326112912967202,,-0.4699004699007052,1.6134078157085117,,-0.40689422938557973,1.0189994171098695,,27.5381138592779,59.88010659323002,74.88482173100222,174.0,29.0,8.0
310,311,0.0,33.333333333333336,50.43891891891872,-0.3116372766469465,0.8612358338706708,,-0.4699004699007052,1.3828790201154748,,-0.40689422938557973,0.8266630615614954,,26.143111640050805,56.90745480117887,71.16252252252238,200.0,34.0,9.0
327,328,0.0,33.333333333333336,10.45333333333315,-0.3116372766469465,-0.5194728967508326,,-0.4699004699007052,-0.4744062966709912,,-0.40689422938557973,-0.7229198793689726,,14.90409426701559,32.957897822439605,41.1733333333332,428.0,61.0,13.0
328,329,0.0,33.333333333333336,16.96581818181794,-0.3116372766469465,-0.2945957427299926,,-0.4699004699007052,-0.17190872641543745,,-0.40689422938557973,-0.47053804535331395,,16.734602168346285,36.85858164806773,46.05769696969679,374.0,53.0,12.0
329,330,0.0,66.66666666666667,11.100873180873153,0.8813790462223458,-0.49711324119420375,,0.6350006350009528,-0.4443288016622963,,0.8951673046482753,-0.6978254187870967,,26.19721375663744,58.34574489901848,74.99232155232154,198.0,31.0,7.0
343,344,0.0,66.66666666666667,44.10570453437348,0.8813790462223458,0.6425489179338547,,0.6350006350009528,1.0887083605586714,,0.8951673046482753,0.5812285924190811,,35.474103604408185,78.11414587397599,99.74594506744678,83.0,18.0,5.0
344,345,0.0,33.333333333333336,0.0,-0.3116372766469465,-0.8804281856645662,,-0.4699004699007052,-0.9599518308215038,,-0.40689422938557973,-1.1280235378991659,,11.965905586797497,26.6968240225184,33.333333333333336,555.0,76.0,15.0
365,366,0.0,66.66666666666667,18.271678729585496,0.8813790462223458,-0.24950416703160372,,0.6350006350009528,-0.11125297795958072,,0.8951673046482753,-0.4199313279970428,,28.212760283225965,62.640733044302905,80.3704257138558,158.0,25.0,6.0
386,387,0.0,33.333333333333336,2.212499725254013,-0.3116372766469465,-0.8040302126845951,,-0.4699004699007052,-0.857183715938882,,-0.40689422938557973,-1.0422813440346126,,12.587787759730572,28.022011273359055,34.99270812727384,522.0,74.0,14.0
404,405,0.0,0.0,16.96581818181818,-1.5046535995162387,-0.2945957427299843,,-1.5748015748023634,-0.1719087264154262,,-1.7089557634194348,-0.47053804535330457,,5.623491057235242,11.858581648067862,12.724363636363634,585.0,82.0,16.0
405,406,0.0,33.333333333333336,17.11590550965941,-0.3116372766469465,-0.2894132030504669,,-0.4699004699007052,-0.16493733944802574,,-0.40689422938557973,-0.46472163027605623,,16.776788222655085,36.94847716809787,46.17026246557789,368.0,50.0,11.0
340,341,0.0,100.0,20.92859849551471,3.26741169196093,-0.5220085819485453,,2.844802844804269,-0.4778172194682887,,3.878335302182782,-0.48211607396667655,,48.21678703412551,107.91391422490311,115.69644887163604,46.0,11.0,3.0
366,367,0.0,0.0,24.48476432408581,-0.3116372766469465,-0.44448429438923426,,-0.4699004699007052,-0.37353402216176645,,-0.4672693135159977,-0.3349228413809865,,15.514504113806566,34.258638351694245,18.36357324306436,408.0,56.0,17.0
384,385,0.0,0.0,33.63292856445687,-0.3116372766469465,-0.24505464194940446,,-0.4699004699007052,-0.10526761883309656,,-0.4672693135159977,0.04372875465723533,,17.13786846195601,37.717913808153426,25.22469642334265,360.0,49.0,16.0
385,386,0.0,33.33333333333333,75.32938955666734,0.8813790462223458,0.6639267126868529,,0.6350006350009528,1.117465087752064,,0.9812655583835954,1.769586652373068,,35.64811960162577,78.48496174712994,89.83037550083384,82.0,17.0,4.0
387,388,0.0,0.0,58.28335924929318,-0.3116372766469465,0.29232386315815356,,-0.4699004699007052,0.6175967948971374,,-0.4672693135159977,1.0640345424186748,,21.512148294372874,47.03919703161069,43.712519436969885,263.0,42.0,12.0
403,404,0.0,0.0,11.844477834302877,-0.3116372766469465,-0.7200420866589363,,-0.4699004699007052,-0.7442055694317248,,-0.4672693135159977,-0.8581168427102129,,13.271454044006294,29.478856127873456,8.883358375727157,483.0,70.0,25.0
406,407,0.0,0.0,48.245201741467305,-0.3116372766469465,0.07349238939782014,,-0.4699004699007052,0.3232316807699447,,-0.4672693135159977,0.6485452418606917,,19.73085244187819,43.24338062708525,36.18390130610048,285.0,43.0,13.0
426,427,0.0,0.0,43.15083872351591,-0.3116372766469465,-0.03756454173912687,,-0.4699004699007052,0.1738414415736076,,-0.4672693135159977,0.4376845011852327,,18.826845136961474,41.317004526782775,32.363129042636935,310.0,44.0,14.0
443,444,100.28763176240587,0.0,25.627309508353495,-0.3116372766469465,-0.4195768503372608,-0.8568582218456503,-0.4699004699007052,-0.34002932338609676,-1.1567813887219902,-0.4672693135159977,-0.2876317624058678,-1.0000000000000002,141.24172264272846,160.11571562194368,144.58002183427246,25.0,5.0,2.0
444,445,0.0,0.0,19.571324427138407,-0.3116372766469465,-0.5515971079751507,,-0.4699004699007052,-0.5176187603116147,,-0.4672693135159977,-0.5382949945400497,,14.642602063744995,32.40067629551586,14.678493320353805,437.0,63.0,21.0
445,446,0.0,0.0,15.54585485975036,-0.3116372766469465,-0.6393522002141536,,-0.4699004699007052,-0.6356641095398884,,-0.4672693135159977,-0.7049131745862957,,13.928272542700753,30.878490236182056,11.65939114481277,458.0,67.0,23.0
446,447,0.0,0.0,61.635948730460356,-0.3116372766469465,0.36541019364312977,,-0.4699004699007052,0.7159101939921422,,-0.4672693135159977,1.202801547967475,,22.10707358153485,48.306941051400436,46.226961547845264,261.0,41.0,11.0
447,448,0.0,33.33333333333333,44.809851477590726,0.8813790462223458,-0.001398123182897954,,0.6350006350009528,0.22249135350325946,,0.9812655583835954,0.5063526853883528,,30.23235216044648,66.94434154777738,66.94072194152638,134.0,22.0,6.0
448,449,0.0,0.0,16.001628302708603,-0.3116372766469465,-0.6294163554990635,,-0.4699004699007052,-0.6222987283483749,,-0.4672693135159977,-0.6860482594980446,,14.009150666299213,31.05083583946425,12.001221227031452,456.0,65.0,22.0
449,450,0.0,33.33333333333333,43.63729613507725,0.8813790462223458,-0.026959787608638968,,0.6350006350009528,0.18810661836134324,,0.9812655583835954,0.4578194561830292,,30.024279317714996,66.50095292781833,66.06130543464127,136.0,23.0,7.0
450,451,0.0,0.0,10.24569597115042,-0.3116372766469465,-0.7548954739525892,,-0.4699004699007052,-0.7910892336145644,,-0.4672693135159977,-0.924292010568271,,12.987746252047765,28.874294741116913,7.6842719783628155,501.0,72.0,27.0
451,452,0.0,0.0,62.460616746637704,-0.3116372766469465,0.38338792682797046,,-0.4699004699007052,0.7400932668827435,,-0.4672693135159977,1.236935375511717,,22.25341295863234,48.61877999013526,46.84546255997828,256.0,40.0,10.0
452,453,0.0,0.0,23.634653685455444,-0.3116372766469465,-0.46301667583132544,,-0.4699004699007052,-0.3984631901854874,,-0.4672693135159977,-0.3701097643164018,,15.363649880490012,33.93717857132529,17.725990264091582,412.0,57.0,18.0
462,463,0.0,0.0,72.74287852686845,-0.3116372766469465,0.6075408649745629,,-0.4699004699007052,1.0416166450588293,,-0.4672693135159977,1.662528394140038,,24.078025717409083,52.50690168085359,54.55715889515134,227.0,36.0,9.0
464,465,0.0,0.0,42.810075630336655,-0.3116372766469465,-0.044993164952640836,,-0.4699004699007052,0.1638486947238154,,-0.4672693135159977,0.4235799786042072,,18.766375884104043,41.18814879423044,32.10755672275249,312.0,46.0,15.0
465,466,97.20927229963605,66.66666666666666,100.0,2.074395369091638,1.2017451358061024,0.8803943554434077,1.7399017399026109,1.8409212651509006,0.7676624431205575,2.4298004302831884,2.7907277003639415,0.9999999999999999,174.63491007340235,235.51272413794686,263.17825704121174,9.0,1.0,1.0
466,467,0.0,0.0,13.842913023500113,-0.3116372766469465,-0.676476271186764,,-0.4699004699007052,-0.6856022249349663,,-0.4672693135159977,-0.775399627093434,,13.626081306152878,30.234541926648966,10.382184767625084,473.0,68.0,24.0
467,468,0.0,0.0,21.9511844794945,-0.3116372766469465,-0.49971624416180505,,-0.4699004699007052,-0.4478302781750879,,-0.4672693135159977,-0.439790225332311,,15.064914110300823,33.30059361800909,16.463388359620875,424.0,59.0,19.0
468,469,0.0,0.0,21.08776694289436,-0.3116372766469465,-0.5185387155025291,,-0.4699004699007052,-0.47314966587174184,,-0.4672693135159977,-0.47552793397972076,,14.91169853506025,32.97410198377973,15.815825207170768,427.0,60.0,20.0
469,470,0.0,33.33333333333333,29.917036876063435,0.8813790462223458,-0.32606094752599696,,0.6350006350009528,-0.2142347156419937,,0.9812655583835954,-0.11007568976955873,,27.589585411569416,61.31279114323736,55.771110990380905,173.0,26.0,8.0
491,492,0.0,0.0,8.681947642042484,-0.3116372766469465,-0.7889851314601714,,-0.4699004699007052,-0.8369455528649049,,-0.4672693135159977,-0.9890171056868963,,12.710255247267868,28.28298089138407,6.511460731531863,513.0,73.0,28.0
492,493,0.0,0.0,11.284385553188573,-0.3116372766469465,-0.7322520783055584,,-0.4699004699007052,-0.760630060492304,,-0.4672693135159977,-0.8812996180299548,,13.172064284821364,29.267063528779023,8.46328916489143,488.0,71.0,26.0
493,494,0.0,33.33333333333333,47.625129575050536,0.8813790462223458,0.059974838402136146,,0.6350006350009528,0.3050483026059672,,0.9812655583835954,0.6228798395675794,,30.731930214956453,68.00890730870591,69.05218051462123,131.0,21.0,5.0
503,504,0.0,0.0,0.8568496151773245,-0.3116372766469465,-0.9595719878830747,,-0.4699004699007052,-1.0664135475580392,,-0.4672693135159977,-1.312905678210803,,11.321672267796545,25.324008048585192,0.6426372113829933,572.0,78.0,29.0
519,520,0.0,0.0,0.0,-0.3116372766469465,-0.9782512787722689,,-0.4699004699007052,-1.0915403334811407,,-0.4672693135159977,-1.3483715340728826,,11.169622186440769,25.000000000000007,0.0,573.5,79.5,30.5
520,521,0.0,0.0,0.0,-0.3116372766469465,-0.9782512787722689,,-0.4699004699007052,-1.0915403334811407,,-0.4672693135159977,-1.3483715340728826,,11.169622186440769,25.000000000000007,0.0,573.5,79.5,30.5
3,4,0.0,20.0,2.9021536025141335,-0.3116372766469465,-0.7597942283878645,,-0.3220783132004156,-0.9833940091898639,,-0.28915746598312014,-0.8715109902105483,,12.947870219555735,26.2348014162125,22.1766152018856,503.0,21.0,8.0
9,10,0.0,0.0,21.16824648304902,-1.5046535995162387,-0.43036210043910283,,-1.223897590161579,-0.41579655471325616,,-0.9831353843426084,-0.22080076107214774,,4.518348155531676,17.915923360128666,15.876184862286767,591.0,26.0,10.0
10,11,0.0,20.0,8.965263902997755,-0.3116372766469465,-0.6504449909050709,,-0.3220783132004156,-0.7949899539125195,,-0.28915746598312014,-0.6555191019220901,,13.837976838381898,30.11214569791361,26.723947927248318,468.0,19.0,6.0
11,12,0.0,40.0,34.95010994342761,0.8813790462223458,-0.18180382163553785,,0.5797409637607479,0.012458719647638944,,0.4048204523763681,0.2701635403200662,,28.76384346332896,66.72939150287746,66.2125824575707,152.0,11.0,5.0
12,13,0.0,0.0,0.26095558949311237,-1.5046535995162387,-0.8074286889949693,,-1.223897590161579,-1.0654661457307302,,-0.9831353843426084,-0.9656008744289882,,1.4490129325531838,4.545761714623937,0.19571669211983428,619.0,28.0,12.0
65,66,99.44670374512357,100.0,42.89793100112399,4.460428014830223,-0.03846350136469144,1.5038009144987066,3.2851987946442383,0.25942795551478665,1.0,2.4867542074548328,0.5532962548764359,1.0,188.3120513953085,256.4877187827057,256.4818279322475,6.0,1.0,1.0
66,67,100.39852730390844,60.00000000000001,16.179283049843665,2.074395369091638,-0.5203389143537419,-1.146400293313188,1.4815602407219113,-0.5708227534567127,-1.0,1.0987983707358564,-0.3985273039084446,-1.0,162.7696907185936,200.43902182778072,197.6326214172683,17.0,2.0,2.0
67,68,0.0,20.0,0.0,-0.3116372766469465,-0.8121350679512731,,-0.3220783132004156,-1.0735750352067919,,-0.28915746598312014,-0.9748971411536014,,12.521813954301583,24.37888125021636,20.0,527.0,23.0,9.0
68,69,0.0,40.0,100.0,0.8813790462223458,0.9913821379631802,,0.5797409637607479,2.033807907543178,,0.4048204523763681,2.587497035828957,,38.31361821980186,108.32863788571478,115.0,72.0,4.0,3.0
81,82,0.0,0.0,11.44816467645242,-1.5046535995162387,-0.605665448250033,,-1.223897590161579,-0.7178367187927821,,-0.9831353843426084,-0.5670683893482862,,3.091372771149622,11.699954700038777,8.586123507339314,605.0,27.0,11.0
126,127,0.0,0.0,30.06392429603606,-1.5046535995162387,-0.26992702049916706,,-1.223897590161579,-0.13937377971050344,,-0.9831353843426084,0.09609834734083189,,5.824295319259381,23.604687672611906,22.547943222027044,584.0,24.0,7.0
127,128,0.0,40.0,59.560127807883525,0.8813790462223458,0.26204208492854514,,0.5797409637607479,0.7771862169754622,,0.4048204523763681,1.1468693836778108,,32.376764671250086,82.4674380351497,84.67009585591265,114.0,7.0,4.0
23,24,0.0,100.0,3.4048347544042676,0.8813790462223458,-0.863611090745805,,0.5797409637607479,-1.1622660189510992,,0.8951673046482753,-1.2598114439690187,,23.213908438913865,42.5536260658032,102.5536260658032,242.0,15.0,9.0
24,25,0.0,0.0,38.23800743217287,-1.5046535995162387,-0.12683471856561335,,-1.223897590161579,0.10716813117839341,,-1.7089557634194348,-0.05706610039195678,,6.989071663256928,28.67850557412965,28.67850557412965,583.0,20.0,16.0
39,40,0.0,100.0,100.0,0.8813790462223458,1.1795285359014689,,0.5797409637607479,2.3579760972205532,,0.8951673046482753,2.075497294225412,,39.84513648155036,115.0,175.0,63.0,3.0,1.0
79,80,0.0,50.0,85.09599205684026,-0.3116372766469465,0.8642853335412571,,-0.3220783132004156,1.8148255541486267,,-0.40689422938557973,1.560880772782001,,26.167934674059833,83.82199404263018,113.8219940426302,199.0,6.0,7.0
80,81,0.0,50.0,14.586373472497957,-0.3116372766469465,-0.6271039655315893,,-0.3220783132004156,-0.7547743663517256,,-0.40689422938557973,-0.8737270711321737,,14.027973601536232,30.939780104373465,60.93978010437347,455.0,18.0,11.0
100,101,0.0,100.0,70.77763023659438,0.8813790462223458,0.5614294675231432,,0.5797409637607479,1.2930178613302545,,0.8951673046482753,1.0664858703634972,,34.81378844000225,93.08322267744579,153.08322267744578,87.0,5.0,2.0
101,102,0.0,100.0,43.01803981773489,0.8813790462223458,-0.0257295177124646,,0.5797409637607479,0.2813680642447854,,0.8951673046482753,0.10798236496220615,,30.034293757712344,72.26352986330116,132.26352986330116,135.0,9.0,4.0
102,103,0.0,100.0,13.496280794242763,0.8813790462223458,-0.6501611396872368,,0.5797409637607479,-0.7945008904149913,,0.8951673046482753,-0.9113665909361123,,24.951398508337057,50.12221059568207,110.12221059568208,217.0,14.0,8.0
122,123,0.0,50.0,6.638906514980207,-0.3116372766469465,-0.7952053879070194,,-0.3220783132004156,-1.0444059211982264,,-0.40689422938557973,-1.1481430413572369,,12.65962214216728,24.97917988623515,54.97917988623516,517.0,22.0,12.0
123,124,0.0,50.0,25.739418438068686,-0.3116372766469465,-0.39119952798547286,,-0.3220783132004156,-0.3483211188052763,,-0.40689422938557973,-0.4886265514885207,,15.94824397656562,39.304563828551515,69.30456382855152,393.0,16.0,10.0
124,125,0.0,50.0,0.0,-0.3116372766469465,-0.9356286994037744,,-0.3220783132004156,-1.2863492758158144,,-0.40689422938557973,-1.3773760765217895,,11.516571473703154,20.0,50.0,563.0,25.0,14.0
125,126,0.0,100.0,30.309992195030976,0.8813790462223458,-0.2945247064701223,,0.5797409637607479,-0.18175453968695804,,0.8951673046482753,-0.3308104273440099,,27.84629151709803,62.73249414627323,122.73249414627324,169.0,12.0,6.0
128,129,0.0,0.0,43.94042059893052,-1.5046535995162387,-0.006219713881939992,,-1.223897590161579,0.31498262108990915,,-1.7089557634194348,0.1398310053330004,,7.970882021244837,32.95531544919789,32.95531544919789,579.0,17.0,15.0
129,130,0.0,100.0,51.43784760422266,0.8813790462223458,0.15236265588222597,,0.5797409637607479,0.5882132557686514,,0.8951673046482753,0.3987076658899421,,31.48397028154467,78.57838570316699,138.578385703167,128.0,8.0,3.0
146,147,0.0,0.0,71.35493732895188,-1.5046535995162387,0.573640420257073,,-1.223897590161579,1.314056810177377,,-1.7089557634194348,1.086419553222944,,12.690963800249264,53.51620299671391,53.51620299671391,515.0,13.0,13.0
147,148,0.0,100.0,40.21285184238164,0.8813790462223458,-0.0850636541370615,,0.5797409637607479,0.17913788709762182,,0.8951673046482753,0.011122776361831265,,29.55131181133911,70.15963888178622,130.15963888178624,141.0,10.0,5.0
4,5,0.0,100.0,5.510541442785918,0.8813790462223458,-0.2834848483201498,,1.4825537329908183,-0.4678401477764632,,3.4641016151377535,-0.4820596862524784,,27.93615634868169,80.23285149904534,104.13290608208943,166.0,13.0,1.0
40,41,0.0,0.0,100.00000000000001,-0.3116372766469465,2.474057092291838,,-0.22378169554578375,2.8252195628055348,,-0.2886751345948126,2.179791094048737,,39.27153311011469,100.19260775639758,75.00000000000001,67.5,4.5,2.5
41,42,0.0,0.0,100.00000000000001,-0.3116372766469465,2.474057092291838,,-0.22378169554578375,2.8252195628055348,,-0.2886751345948126,2.179791094048737,,39.27153311011469,100.19260775639758,75.00000000000001,67.5,4.5,2.5
42,43,0.0,0.0,8.37765155143736,-0.3116372766469465,-0.1998122726309612,,-0.22378169554578375,-0.3679182630628843,,-0.2886751345948126,-0.4012906841176824,,17.506142931067515,48.51659967109709,6.28323866357802,351.0,39.0,7.0
43,44,0.0,0.0,52.30007335031805,-0.3116372766469465,1.0820018269844571,,-0.22378169554578375,1.1628255873688802,,-0.2886751345948126,0.8360423953948521,,27.94015454776411,73.28932665788875,39.22505501273854,165.0,20.0,4.0
151,152,0.0,0.0,0.0,-0.3116372766469465,-0.4443022492872815,,-0.22378169554578375,-0.6598884702646574,,-0.2886751345948126,-0.6372964635960606,,15.51598596730553,43.79151243377362,0.0,407.0,49.0,13.0
175,176,0.0,0.0,8.426454926124322,-0.3116372766469465,-0.19838801478677842,,-0.22378169554578375,-0.36621741273125963,,-0.2886751345948126,-0.3999158503216652,,17.51773643974856,48.54412530897494,6.319841194593241,349.0,38.0,6.0
176,177,0.0,0.0,9.148841384893036,-0.3116372766469465,-0.1773061820849991,,-0.22378169554578375,-0.3410414642268999,,-0.2886751345948126,-0.3795655912735809,,17.689343295514632,48.95155918418281,6.861631038669777,346.0,36.0,5.0
191,192,0.0,0.0,1.0916353451415604,-0.3116372766469465,-0.4124444072163633,,-0.22378169554578375,-0.6218437991592952,,-0.2886751345948126,-0.6065441401132249,,15.775309916348201,44.40720672536237,0.8187265088561703,398.5,45.5,10.5
192,193,0.0,0.0,1.0916353451415604,-0.3116372766469465,-0.4124444072163633,,-0.22378169554578375,-0.6218437991592952,,-0.2886751345948126,-0.6065441401132249,,15.775309916348201,44.40720672536237,0.8187265088561703,398.5,45.5,10.5
193,194,0.0,0.0,6.146115526400599,-0.3116372766469465,-0.2649365126783249,,-0.22378169554578375,-0.44568970433229566,,-0.2886751345948126,-0.4641550078233543,,16.976029338631136,47.257988910457414,4.609586644800449,363.0,40.0,8.0
210,211,0.0,0.0,1.8650306834295687,-0.3116372766469465,-0.3898739521140977,,-0.22378169554578375,-0.5948901360972294,,-0.2886751345948126,-0.5847569162669085,,15.9590342105355,44.843410167330916,1.3987730125721765,392.0,44.0,9.0
211,212,0.0,0.0,0.13490386451067007,-0.3116372766469465,-0.4403652697551831,,-0.22378169554578375,-0.6551869248456738,,-0.2886751345948126,-0.6334961036141485,,15.548033118436834,43.86759969099019,0.10117789838300256,406.0,48.0,12.0
5,6,0.0,33.33333333333333,71.78572116402913,-0.3116372766469465,0.1653011647121047,,-0.22378169554578375,0.06810061759273214,,-0.4743416490252569,0.5870225958555814,,20.47817908497826,55.5728923934369,87.17262420635518,274.0,29.0,5.0
7,8,0.0,33.33333333333333,78.61337709840862,-0.3116372766469465,0.2376448094586461,,-0.22378169554578375,0.15449348013560288,,-0.4743416490252569,0.8029501308189477,,21.06705888424561,56.97102755287477,92.29336615713979,268.0,27.0,4.0
8,9,0.0,33.33333333333333,100.0,-0.3116372766469465,0.4642505822730582,,-0.22378169554578375,0.425106350841325,,-0.4743416490252569,1.479311214141666,,22.911637803033813,61.3504792574914,108.33333333333333,247.0,25.0,2.0
82,83,0.0,0.0,0.0,-1.5046535995162387,-0.5953172319494968,,-1.9301171240823858,-0.8402307337041077,,-1.5811388300841895,-1.6832314950786404,,3.175607613880934,7.539617869503169,0.0,603.0,59.0,7.0
83,84,0.0,100.0,56.18839051156252,2.074395369091638,3.686924069968195e-05,,3.1888891615274204,-0.12925819135209998,,1.7392527130926085,0.09375035247301453,,41.35514416009064,119.04561129996745,142.1412928836719,58.0,2.0,1.0
84,85,0.0,66.66666666666666,24.010199981345625,0.8813790462223458,-0.3409128808166887,,1.4825537329908183,-0.536420769266621,,0.6324555320336758,-0.923898666099379,,27.468690154970215,79.12297997332863,84.67431665267588,177.0,15.0,6.0
85,86,0.0,66.66666666666666,41.97025890267556,0.8813790462223458,-0.15061387707087012,,1.4825537329908183,-0.3091654833288229,,0.6324555320336758,-0.355904132111188,,29.017730703303542,82.80075607757651,98.14436084367333,146.0,9.0,3.0
15,16,0.0,50.0,72.24558863710416,-0.3116372766469465,-0.37445076787525194,,-0.22378169554578375,-0.5764717520002121,,-0.17149858514250876,0.29408365916267587,,16.084579469838584,45.14148329082874,104.18419147782812,385.0,42.0,4.0
17,18,0.0,50.0,0.0,-0.3116372766469465,-0.9854393406698807,,-0.22378169554578375,-1.306114998060671,,-0.17149858514250876,-2.0011216368680085,,11.11111111111111,33.33333333333333,50.0,575.0,56.0,5.0
18,19,0.0,100.0,100.0,0.8813790462223458,-0.13972877989962057,,1.4825537329908183,-0.29616648795091155,,1.0289915108550531,1.1758270728444968,,29.106335775105894,83.01112475781568,175.0,143.0,8.0,1.0
92,93,0.0,0.0,63.641316126334,-1.5046535995162387,-0.44721800917628757,,-1.9301171240823858,-0.6633704740285189,,-1.3719886811400708,0.02073033465161561,,4.3811404686865005,10.401828242924326,47.730987094750496,594.0,58.0,6.0
93,94,0.0,0.0,37.520618420003494,-1.5046535995162387,-0.6681235082255997,,-1.9301171240823858,-0.9271760713438778,,-1.3719886811400708,-0.809110834097555,,2.5829619777772277,6.132541753197414,28.14046381500262,610.0,60.0,7.0
94,95,0.0,100.0,84.34876928777545,0.8813790462223458,-0.272092890923422,,1.4825537329908183,-0.4542358593428645,,1.0289915108550531,0.6785955006783516,,28.02888728045255,80.4530159133071,163.26157696583158,161.0,11.0,2.0
95,96,0.0,100.0,83.16525641156893,0.8813790462223458,-0.2821019843055765,,1.4825537329908183,-0.4661887300030695,,1.0289915108550531,0.640995903628427,,27.947412910141495,80.25957714725217,162.3739423086767,164.0,12.0,3.0
